root(nselect:0) 	 	 Verbo(nselect:0)
{worker}(nselect:0) 	 	 {servant, retainer}(nselect:0)
{worker}(nselect:0) 	 	 {sheller}(nselect:0)
{worker}(nselect:0) 	 	 {shelver}(nselect:0)
{worker}(nselect:0) 	 	 {shingler}(nselect:0)
{worker}(nselect:0) 	 	 {shoveler, shoveller}(nselect:0)
{worker}(nselect:0) 	 	 {skidder}(nselect:0)
{worker}(nselect:0) 	 	 {slave, striver, hard worker}(nselect:0)
{worker}(nselect:0) 	 	 {solderer}(nselect:0)
{worker}(nselect:0) 	 	 {splicer}(nselect:0)
{worker}(nselect:0) 	 	 {splitter}(nselect:0)
{worker}(nselect:0) 	 	 {stainer}(nselect:0)
{worker}(nselect:0) 	 	 {stemmer}(nselect:0)
{worker}(nselect:0) 	 	 {stringer}(nselect:0)
{worker}(nselect:0) 	 	 {stripper, stemmer, sprigger}(nselect:0)
{worker}(nselect:0) 	 	 {tacker}(nselect:0)
{worker}(nselect:0) 	 	 {tapper}(nselect:0)
{worker}(nselect:0) 	 	 {teaser}(nselect:0)
{worker}(nselect:0) 	 	 {temp, temporary, temporary worker}(nselect:0)
{worker}(nselect:0) 	 	 {toiler}(nselect:0)
{worker}(nselect:0) 	 	 {throwster, thrower}(nselect:0)
{worker}(nselect:0) 	 	 {tier, tier up}(nselect:0)
{worker}(nselect:0) 	 	 {tiler}(nselect:0)
{worker}(nselect:0) 	 	 {topper}(nselect:0)
{worker}(nselect:0) 	 	 {topper}(nselect:0)
{worker}(nselect:0) 	 	 {trade unionist, unionist, union member}(nselect:0)
{worker}(nselect:0) 	 	 {twiner}(nselect:0)
{worker}(nselect:0) 	 	 {volunteer, unpaid worker}(nselect:0)
{worker}(nselect:0) 	 	 {wallah}(nselect:0)
{worker}(nselect:0) 	 	 {washer}(nselect:0)
{worker}(nselect:0) 	 	 {winder}(nselect:0)
{worker}(nselect:0) 	 	 {wiper}(nselect:0)
{worker}(nselect:0) 	 	 {working girl}(nselect:0)
{worker}(nselect:0) 	 	 {workmate}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:73) 	 	 {adult, grownup}(nselect:0)
{adult, grownup}(nselect:0) 	 	 {professional, professional person}(nselect:0)
{professional, professional person}(nselect:0) 	 	 {lawyer, attorney}(nselect:7)
{lawyer, attorney}(nselect:7) 	 	 {advocate, counsel, counselor, counsellor, counselor-at-law, pleader}(nselect:0)
{lawyer, attorney}(nselect:7) 	 	 {ambulance chaser}(nselect:0)
{lawyer, attorney}(nselect:7) 	 	 {barrister}(nselect:0)
{lawyer, attorney}(nselect:7) 	 	 {conveyancer}(nselect:0)
{lawyer, attorney}(nselect:7) 	 	 {defense attorney, defense lawyer}(nselect:0)
{lawyer, attorney}(nselect:7) 	 	 {divorce lawyer}(nselect:0)
{lawyer, attorney}(nselect:7) 	 	 {public defender}(nselect:0)
{lawyer, attorney}(nselect:7) 	 	 {referee}(nselect:0)
{lawyer, attorney}(nselect:7) 	 	 {solicitor}(nselect:0)
{lawyer, attorney}(nselect:7) 	 	 {trial attorney, trial lawyer}(nselect:0)
{lawyer, attorney}(nselect:7) 	 	 {prosecutor, public prosecutor, prosecuting officer, prosecuting attorney}(nselect:5)
{prosecutor, public prosecutor, prosecuting officer, prosecuting attorney}(nselect:5) 	 	 {district attorney, DA}(nselect:0)
{prosecutor, public prosecutor, prosecuting officer, prosecuting attorney}(nselect:5) 	 	 {state's attorney, state attorney}(nselect:0)
{professional, professional person}(nselect:0) 	 	 {careerist}(nselect:0)
{professional, professional person}(nselect:0) 	 	 {craftsman}(nselect:0)
{professional, professional person}(nselect:0) 	 	 {critic}(nselect:0)
{professional, professional person}(nselect:0) 	 	 {educator, pedagogue, pedagog}(nselect:0)
{professional, professional person}(nselect:0) 	 	 {health professional, primary care provider, PCP, health care provider, caregiver}(nselect:0)
{professional, professional person}(nselect:0) 	 	 {librarian, bibliothec}(nselect:0)
{professional, professional person}(nselect:0) 	 	 {practitioner, practician}(nselect:0)
{professional, professional person}(nselect:0) 	 	 {publisher}(nselect:0)
{professional, professional person}(nselect:0) 	 	 {yuppie}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:73) 	 	 {communicator}(nselect:0)
{communicator}(nselect:0) 	 	 {negotiator, negotiant, treater}(nselect:0)
{negotiator, negotiant, treater}(nselect:0) 	 	 {representative}(nselect:0)
{representative}(nselect:0) 	 	 {head of state, chief of state}(nselect:0)
{head of state, chief of state}(nselect:0) 	 	 {chancellor, premier, prime minister}(nselect:7)
{chancellor, premier, prime minister}(nselect:7) 	 	 {taoiseach}(nselect:0)
{head of state, chief of state}(nselect:0) 	 	 {Prime Minister, PM, premier}(nselect:0)
{head of state, chief of state}(nselect:0) 	 	 {President of the United States, United States President, President, Chief Executive}(nselect:4)
{head of state, chief of state}(nselect:0) 	 	 {sovereign, crowned head, monarch}(nselect:0)
{head of state, chief of state}(nselect:0) 	 	 {president}(nselect:42)
{president}(nselect:42) 	 	 {ex-president}(nselect:0)
{representative}(nselect:0) 	 	 {agent}(nselect:0)
{agent}(nselect:0) 	 	 {business agent}(nselect:0)
{agent}(nselect:0) 	 	 {literary agent}(nselect:0)
{agent}(nselect:0) 	 	 {bailee}(nselect:0)
{agent}(nselect:0) 	 	 {booker, booking agent}(nselect:0)
{agent}(nselect:0) 	 	 {deputy, surrogate}(nselect:0)
{agent}(nselect:0) 	 	 {employment agent}(nselect:0)
{agent}(nselect:0) 	 	 {freight agent}(nselect:0)
{agent}(nselect:0) 	 	 {government agent}(nselect:0)
{agent}(nselect:0) 	 	 {handler}(nselect:0)
{agent}(nselect:0) 	 	 {mill agent}(nselect:0)
{agent}(nselect:0) 	 	 {next friend}(nselect:0)
{agent}(nselect:0) 	 	 {parliamentary agent}(nselect:0)
{agent}(nselect:0) 	 	 {purchasing agent}(nselect:0)
{agent}(nselect:0) 	 	 {secret agent, intelligence officer, intelligence agent, operative}(nselect:0)
{agent}(nselect:0) 	 	 {shipping agent}(nselect:0)
{agent}(nselect:0) 	 	 {shopper}(nselect:0)
{agent}(nselect:0) 	 	 {special agent}(nselect:0)
{agent}(nselect:0) 	 	 {talent agent}(nselect:0)
{agent}(nselect:0) 	 	 {universal agent, general agent}(nselect:0)
{agent}(nselect:0) 	 	 {proxy, placeholder, procurator}(nselect:7)
{communicator}(nselect:0) 	 	 {alarmist}(nselect:0)
{communicator}(nselect:0) 	 	 {allegorizer, allegoriser}(nselect:0)
{communicator}(nselect:0) 	 	 {announcer}(nselect:0)
{communicator}(nselect:0) 	 	 {articulator}(nselect:0)
{communicator}(nselect:0) 	 	 {asserter, declarer, affirmer, asseverator, avower}(nselect:0)
{communicator}(nselect:0) 	 	 {avower}(nselect:0)
{communicator}(nselect:0) 	 	 {broadcaster}(nselect:0)
{communicator}(nselect:0) 	 	 {conferee}(nselect:0)
{communicator}(nselect:0) 	 	 {conferrer}(nselect:0)
{communicator}(nselect:0) 	 	 {confessor}(nselect:0)
{communicator}(nselect:0) 	 	 {correspondent, letter writer}(nselect:0)
{communicator}(nselect:0) 	 	 {gossip, gossiper, gossipmonger, rumormonger, rumourmonger, newsmonger}(nselect:0)
{communicator}(nselect:0) 	 	 {hisser}(nselect:0)
{communicator}(nselect:0) 	 	 {informant, source}(nselect:2)
{informant, source}(nselect:2) 	 	 {informer, betrayer, rat, squealer, blabber}(nselect:0)
{informant, source}(nselect:2) 	 	 {leaker}(nselect:0)
{informant, source}(nselect:2) 	 	 {passive source}(nselect:0)
{informant, source}(nselect:2) 	 	 {whistle blower, whistle-blower, whistleblower}(nselect:0)
{communicator}(nselect:0) 	 	 {laudator, lauder, extoller}(nselect:0)
{communicator}(nselect:0) 	 	 {persuader, inducer}(nselect:0)
{communicator}(nselect:0) 	 	 {popularizer, populariser, vulgarizer, vulgariser}(nselect:0)
{communicator}(nselect:0) 	 	 {promisee}(nselect:0)
{communicator}(nselect:0) 	 	 {promiser, promisor}(nselect:0)
{communicator}(nselect:0) 	 	 {propagandist}(nselect:0)
{communicator}(nselect:0) 	 	 {propagator, disseminator}(nselect:0)
{communicator}(nselect:0) 	 	 {publicist, publicizer, publiciser}(nselect:0)
{communicator}(nselect:0) 	 	 {quoter}(nselect:0)
{communicator}(nselect:0) 	 	 {rambler}(nselect:0)
{communicator}(nselect:0) 	 	 {reporter, newsman, newsperson}(nselect:7)
{reporter, newsman, newsperson}(nselect:7) 	 	 {newswoman}(nselect:0)
{reporter, newsman, newsperson}(nselect:7) 	 	 {television reporter, television newscaster, TV reporter, TV newsman}(nselect:0)
{communicator}(nselect:0) 	 	 {respondent, responder, answerer}(nselect:0)
{communicator}(nselect:0) 	 	 {roarer, bawler, bellower, screamer, screecher, shouter, yeller}(nselect:0)
{communicator}(nselect:0) 	 	 {sender, transmitter}(nselect:0)
{communicator}(nselect:0) 	 	 {signaler, signaller}(nselect:0)
{communicator}(nselect:0) 	 	 {signer}(nselect:0)
{communicator}(nselect:0) 	 	 {swearer}(nselect:0)
{communicator}(nselect:0) 	 	 {sympathizer, sympathiser, comforter}(nselect:0)
{communicator}(nselect:0) 	 	 {telepathist, thought-reader, mental telepathist, mind reader}(nselect:0)
{communicator}(nselect:0) 	 	 {twaddler}(nselect:0)
{communicator}(nselect:0) 	 	 {waffler}(nselect:0)
{communicator}(nselect:0) 	 	 {warner}(nselect:0)
{communicator}(nselect:0) 	 	 {waver}(nselect:0)
{communicator}(nselect:0) 	 	 {wirer}(nselect:0)
{communicator}(nselect:0) 	 	 {writer, author}(nselect:0)
{communicator}(nselect:0) 	 	 {presenter}(nselect:12)
{person, individual, someone, somebody, mortal, soul}(nselect:73) 	 	 {peer, equal, match, compeer}(nselect:0)
{peer, equal, match, compeer}(nselect:0) 	 	 {associate}(nselect:0)
{associate}(nselect:0) 	 	 {adjunct}(nselect:0)
{associate}(nselect:0) 	 	 {ally, friend}(nselect:0)
{associate}(nselect:0) 	 	 {bedfellow}(nselect:0)
{associate}(nselect:0) 	 	 {collaborator, cooperator, partner, pardner}(nselect:0)
{associate}(nselect:0) 	 	 {colleague, confrere, fellow}(nselect:0)
{associate}(nselect:0) 	 	 {colleague, co-worker, fellow worker, workfellow}(nselect:0)
{associate}(nselect:0) 	 	 {member, fellow member}(nselect:4)
{member, fellow member}(nselect:4) 	 	 {committee member}(nselect:0)
{committee member}(nselect:0) 	 	 {committeeman}(nselect:0)
{committee member}(nselect:0) 	 	 {committeewoman}(nselect:0)
{committee member}(nselect:0) 	 	 {regent, trustee}(nselect:0)
{committee member}(nselect:0) 	 	 {director}(nselect:5)
{member, fellow member}(nselect:4) 	 	 {Areopagite}(nselect:0)
{member, fellow member}(nselect:4) 	 	 {brother}(nselect:0)
{member, fellow member}(nselect:4) 	 	 {cabalist}(nselect:0)
{member, fellow member}(nselect:4) 	 	 {charter member}(nselect:0)
{member, fellow member}(nselect:4) 	 	 {commissioner}(nselect:0)
{member, fellow member}(nselect:4) 	 	 {council member, councillor}(nselect:0)
{member, fellow member}(nselect:4) 	 	 {Conservative}(nselect:0)
{member, fellow member}(nselect:4) 	 	 {fellow}(nselect:0)
{member, fellow member}(nselect:4) 	 	 {homeboy}(nselect:0)
{member, fellow member}(nselect:4) 	 	 {homegirl}(nselect:0)
{member, fellow member}(nselect:4) 	 	 {huddler}(nselect:0)
{member, fellow member}(nselect:4) 	 	 {inductee}(nselect:0)
{member, fellow member}(nselect:4) 	 	 {joiner}(nselect:0)
{member, fellow member}(nselect:4) 	 	 {kibbutznik}(nselect:0)
{member, fellow member}(nselect:4) 	 	 {kolkhoznik}(nselect:0)
{member, fellow member}(nselect:4) 	 	 {board member}(nselect:0)
{member, fellow member}(nselect:4) 	 	 {clansman, clanswoman, clan member}(nselect:0)
{member, fellow member}(nselect:4) 	 	 {club member}(nselect:0)
{member, fellow member}(nselect:4) 	 	 {pledge}(nselect:0)
{member, fellow member}(nselect:4) 	 	 {Rosicrucian}(nselect:0)
{member, fellow member}(nselect:4) 	 	 {Rosicrucian}(nselect:0)
{member, fellow member}(nselect:4) 	 	 {Rotarian}(nselect:0)
{member, fellow member}(nselect:4) 	 	 {sister}(nselect:0)
{member, fellow member}(nselect:4) 	 	 {sodalist}(nselect:0)
{member, fellow member}(nselect:4) 	 	 {tribesman}(nselect:0)
{associate}(nselect:0) 	 	 {participant}(nselect:0)
{associate}(nselect:0) 	 	 {shipmate}(nselect:0)
{associate}(nselect:0) 	 	 {teammate, mate}(nselect:0)
{associate}(nselect:0) 	 	 {affiliate}(nselect:9)
{person, individual, someone, somebody, mortal, soul}(nselect:73) 	 	 {self}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:73) 	 	 {adventurer, venturer}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:73) 	 	 {anomaly, unusual person}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:73) 	 	 {applicant, applier}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:73) 	 	 {appointee, appointment}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:73) 	 	 {capitalist}(nselect:0)
{capitalist}(nselect:0) 	 	 {businessperson, bourgeois}(nselect:0)
{businessperson, bourgeois}(nselect:0) 	 	 {merchant, merchandiser}(nselect:0)
{merchant, merchandiser}(nselect:0) 	 	 {seller, marketer, vender, vendor, trafficker}(nselect:0)
{seller, marketer, vender, vendor, trafficker}(nselect:0) 	 	 {ticket agent, booking clerk}(nselect:0)
{seller, marketer, vender, vendor, trafficker}(nselect:0) 	 	 {cosmetician}(nselect:0)
{seller, marketer, vender, vendor, trafficker}(nselect:0) 	 	 {flower girl}(nselect:0)
{seller, marketer, vender, vendor, trafficker}(nselect:0) 	 	 {fruiterer}(nselect:0)
{seller, marketer, vender, vendor, trafficker}(nselect:0) 	 	 {huckster, cheap-jack}(nselect:0)
{seller, marketer, vender, vendor, trafficker}(nselect:0) 	 	 {peddler, pedlar, packman, hawker, pitchman}(nselect:0)
{seller, marketer, vender, vendor, trafficker}(nselect:0) 	 	 {selling agent}(nselect:0)
{seller, marketer, vender, vendor, trafficker}(nselect:0) 	 	 {underseller}(nselect:0)
{seller, marketer, vender, vendor, trafficker}(nselect:0) 	 	 {dealer}(nselect:8)
{dealer}(nselect:8) 	 	 {pusher, drug peddler, peddler, drug dealer, drug trafficker}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:73) 	 	 {captor, capturer}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:73) 	 	 {changer, modifier}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:73) 	 	 {color-blind person}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:73) 	 	 {commoner, common man, common person}(nselect:0)
{person, individual, someone, somebody, mortal, soul}(nselect:73) 	 	 {contestant}(nselect:0)
{contestant}(nselect:0) 	 	 {agonist}(nselect:0)
{contestant}(nselect:0) 	 	 {athlete, jock}(nselect:6)
{athlete, jock}(nselect:6) 	 	 {soccer player}(nselect:0)
{soccer player}(nselect:0) 	 	 {goalkeeper, goalie, goaltender, netkeeper, netminder}(nselect:7)
{athlete, jock}(nselect:6) 	 	 {hockey player, ice-hockey player}(nselect:0)
{hockey player, ice-hockey player}(nselect:0) 	 	 {center}(nselect:0)
{hockey player, ice-hockey player}(nselect:0) 	 	 {wing}(nselect:0)
{athlete, jock}(nselect:6) 	 	 {acrobat}(nselect:0)
{athlete, jock}(nselect:6) 	 	 {amateur}(nselect:0)
{athlete, jock}(nselect:6) 	 	 {ball hawk}(nselect:0)
{athlete, jock}(nselect:6) 	 	 {ballplayer, baseball player}(nselect:0)
{athlete, jock}(nselect:6) 	 	 {basketball player, basketeer, cager}(nselect:0)
{athlete, jock}(nselect:6) 	 	 {climber}(nselect:0)
{athlete, jock}(nselect:6) 	 	 {cricketer}(nselect:0)
{athlete, jock}(nselect:6) 	 	 {football player, footballer}(nselect:0)
{athlete, jock}(nselect:6) 	 	 {gymnast}(nselect:0)
{athlete, jock}(nselect:6) 	 	 {hooker}(nselect:0)
{athlete, jock}(nselect:6) 	 	 {hurdler}(nselect:0)
{athlete, jock}(nselect:6) 	 	 {jumper}(nselect:0)
{athlete, jock}(nselect:6) 	 	 {lacrosse player}(nselect:0)
{athlete, jock}(nselect:6) 	 	 {letterman}(nselect:0)
{athlete, jock}(nselect:6) 	 	 {Olympian}(nselect:0)
{athlete, jock}(nselect:6) 	 	 {pentathlete}(nselect:0)
{athlete, jock}(nselect:6) 	 	 {professional, pro}(nselect:0)
{athlete, jock}(nselect:6) 	 	 {runner}(nselect:0)
{athlete, jock}(nselect:6) 	 	 {sharpshooter}(nselect:0)
{athlete, jock}(nselect:6) 	 	 {shot putter}(nselect:0)
{athlete, jock}(nselect:6) 	 	 {skater}(nselect:0)
{athlete, jock}(nselect:6) 	 	 {skier}(nselect:0)
{athlete, jock}(nselect:6) 	 	 {sledder}(nselect:0)
{athlete, jock}(nselect:6) 	 	 {sport, sportsman, sportswoman}(nselect:0)
{athlete, jock}(nselect:6) 	 	 {striker}(nselect:0)
{athlete, jock}(nselect:6) 	 	 {substitute, reserve, second-stringer}(nselect:0)
{athlete, jock}(nselect:6) 	 	 {swimmer}(nselect:5)
{swimmer}(nselect:5) 	 	 {backstroker}(nselect:0)
{swimmer}(nselect:5) 	 	 {breaststroker}(nselect:0)
{swimmer}(nselect:5) 	 	 {diver, plunger}(nselect:0)
{swimmer}(nselect:5) 	 	 {skinny-dipper}(nselect:0)
{athlete, jock}(nselect:6) 	 	 {swinger}(nselect:0)
{athlete, jock}(nselect:6) 	 	 {tennis player}(nselect:0)
{athlete, jock}(nselect:6) 	 	 {vaulter, pole vaulter, pole jumper}(nselect:0)
{athlete, jock}(nselect:6) 	 	 {weightlifter, lifter}(nselect:0)
{athlete, jock}(nselect:6) 	 	 {winger}(nselect:0)
{contestant}(nselect:0) 	 	 {defaulter}(nselect:0)
{contestant}(nselect:0) 	 	 {entrant}(nselect:0)
{contestant}(nselect:0) 	 	 {long shot}(nselect:0)
{contestant}(nselect:0) 	 	 {loser, also-ran}(nselect:0)
{contestant}(nselect:0) 	 	 {opposition, opponent, opposite}(nselect:0)
{contestant}(nselect:0) 	 	 {outsider}(nselect:0)
{contestant}(nselect:0) 	 	 {pothunter}(nselect:0)
{contestant}(nselect:0) 	 	 {qualifier}(nselect:0)
{contestant}(nselect:0) 	 	 {rival, challenger, competitor, competition, contender}(nselect:0)
{rival, challenger, competitor, competition, contender}(nselect:0) 	 	 {champion, champ, title-holder}(nselect:0)
{rival, challenger, competitor, competition, contender}(nselect:0) 	 	 {comer}(nselect:0)
{rival, challenger, competitor, competition, contender}(nselect:0) 	 	 {finalist}(nselect:0)
{rival, challenger, competitor, competition, contender}(nselect:0) 	 	 {foe, enemy}(nselect:0)
{rival, challenger, competitor, competition, contender}(nselect:0) 	 	 {king, queen, world-beater}(nselect:0)
{rival, challenger, competitor, competition, contender}(nselect:0) 	 	 {runner-up, second best}(nselect:0)
{rival, challenger, competitor, competition, contender}(nselect:0) 	 	 {scratch}(nselect:0)
{rival, challenger, competitor, competition, contender}(nselect:0) 	 	 {semifinalist}(nselect:0)
{rival, challenger, competitor, competition, contender}(nselect:0) 	 	 {street fighter}(nselect:0)
{rival, challenger, competitor, competition, contender}(nselect:0) 	 	 {tier}(nselect:0)
{rival, challenger, competitor, competition, contender}(nselect:0) 	 	 {tilter}(nselect:0)
{rival, challenger, competitor, competition, contender}(nselect:0) 	 	 {front-runner, favorite, favourite}(nselect:4)
{contestant}(nselect:0) 	 	 {starter}(nselect:0)
{contestant}(nselect:0) 	 	 {winner, victor}(nselect:0)
{contestant}(nselect:0) 	 	 {withdrawer}(nselect:0)
{contestant}(nselect:0) 	 	 {player, participant}(nselect:16)
{player, participant}(nselect:16) 	 	 {ballplayer, baseball player}(nselect:0)
{player, participant}(nselect:16) 	 	 {billiard player}(nselect:0)
{player, participant}(nselect:16) 	 	 {bowler}(nselect:0)
{player, participant}(nselect:16) 	 	 {card player}(nselect:0)
{player, participant}(nselect:16) 	 	 {chess player}(nselect:0)
{player, participant}(nselect:16) 	 	 {dart player}(nselect:0)
{player, participant}(nselect:16) 	 	 {football player, footballer}(nselect:0)
{player, participant}(nselect:16) 	 	 {golfer, golf player, linksman}(nselect:0)
{player, participant}(nselect:16) 	 	 {grandmaster}(nselect:0)
{player, participant}(nselect:16) 	 	 {hockey player, ice-hockey player}(nselect:0)
{hockey player, ice-hockey player}(nselect:0) 	 	 {center}(nselect:0)
{hockey player, ice-hockey player}(nselect:0) 	 	 {wing}(nselect:0)
{player, participant}(nselect:16) 	 	 {lacrosse player}(nselect:0)
{player, participant}(nselect:16) 	 	 {most valuable player, MVP}(nselect:0)
